LocationID,PeriodID,Species,CoverClass,Comments
ARPO_InvPla_80,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_6,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_100,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_6,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_60,ARPOInvPla2006Aug30,POTR4,8,callicarpa thicket
ARPO_InvPla_80,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_60,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_60,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_60,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_61,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_80,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_101,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_42,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_44,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_6,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_5,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_83,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_83,ARPOInvPla2006Aug30,POTR4,1,open
ARPO_InvPla_100,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_81,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_61,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_45,ARPOInvPla2006Aug30,POTR4,2,
ARPO_InvPla_75,ARPOInvPla2006Aug30,POTR4,3,some tree fall & clear cut
ARPO_InvPla_45,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_46,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_46,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_47,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_54,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_5,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_53,ARPOInvPla2006Aug30,POTR4,2,clear cut
ARPO_InvPla_50,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_50,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_50,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_51,ARPOInvPla2006Aug30,POTR4,3,callicarpa thicket & tree-fall
ARPO_InvPla_51,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_51,ARPOInvPla2015Jul7,POTR4,3,
ARPO_InvPla_51,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_52,ARPOInvPla2006Aug30,POTR4,4,tree-fall area
ARPO_InvPla_52,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_52,ARPOInvPla2015Jul7,POTR4,4,
ARPO_InvPla_52,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_79,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_5,ARPOInvPla2006Aug30,POTR4,3,
ARPO_InvPla_77,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_69,ARPOInvPla2006Aug30,POTR4,9,very thick
ARPO_InvPla_69,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_69,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_69,ARPOInvPla2019Jun24,POTR4,3,
ARPO_InvPla_70,ARPOInvPla2006Aug30,POTR4,7,thick
ARPO_InvPla_70,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_78,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_70,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_70,ARPOInvPla2019Jun24,POTR4,3,
ARPO_InvPla_71,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_78,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_80,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_72,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_68,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_77,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_72,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_77,ARPOInvPla2011Aug8,POTR4,4,
ARPO_InvPla_77,ARPOInvPla2006Aug30,POTR4,5,tree-fall area
ARPO_InvPla_76,ARPOInvPla2019Jun24,POTR4,3,
ARPO_InvPla_76,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_76,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_76,ARPOInvPla2006Aug30,POTR4,4,clear cut
ARPO_InvPla_75,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_75,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_75,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_101,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_65,ARPOInvPla2006Aug30,POTR4,6,partial tree fall
ARPO_InvPla_102,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_62,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_62,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_79,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_62,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_62,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_79,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_63,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_63,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_79,ARPOInvPla2006Aug30,POTR4,4,callicarpa
ARPO_InvPla_63,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_68,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_78,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_68,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_65,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_65,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_65,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_66,ARPOInvPla2006Aug30,POTR4,9,tree fall
ARPO_InvPla_66,ARPOInvPla2011Aug8,POTR4,4,
ARPO_InvPla_66,ARPOInvPla2015Jul7,POTR4,3,
ARPO_InvPla_78,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_66,ARPOInvPla2019Jun24,POTR4,3,
ARPO_InvPla_67,ARPOInvPla2006Aug30,POTR4,4,open
ARPO_InvPla_67,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_68,ARPOInvPla2006Aug30,POTR4,7,tree fall
ARPO_InvPla_81,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_64,ARPOInvPla2006Aug30,POTR4,1,open
ARPO_InvPla_91,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_18,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_19,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_2,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_21,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_92,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_22,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_23,ARPOInvPla2006Aug30,POTR4,2,
ARPO_InvPla_92,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_91,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_25,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_25,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_29,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_26,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_93,ARPOInvPla2006Aug30,POTR4,4,open
ARPO_InvPla_26,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_27,ARPOInvPla2006Aug30,POTR4,2,partial tree fall
ARPO_InvPla_1,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_27,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_27,ARPOInvPla2015Jul7,POTR4,4,
ARPO_InvPla_102,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_45,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_28,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_83,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_90,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_29,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_26,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_95,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_99,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_99,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_99,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_97,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_97,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_97,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_97,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_96,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_14,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_96,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_96,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_17,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_95,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_17,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_94,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_94,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_93,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_15,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_15,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_16,ARPOInvPla2006Aug30,POTR4,2,tree fall area
ARPO_InvPla_16,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_16,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_16,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_93,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_93,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_29,ARPOInvPla2006Aug30,POTR4,2,
ARPO_InvPla_96,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_40,ARPOInvPla2006Aug30,POTR4,1,thick
ARPO_InvPla_36,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_37,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_38,ARPOInvPla2006Aug30,POTR4,4,open
ARPO_InvPla_38,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_38,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_3,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_39,ARPOInvPla2006Aug30,POTR4,1,open
ARPO_InvPla_27,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_39,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_4,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_4,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_86,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_4,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_38,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_40,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_41,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_86,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_86,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_41,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_42,ARPOInvPla2006Aug30,POTR4,2,thick tree fall
ARPO_InvPla_42,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_104,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_43,ARPOInvPla2006Aug30,POTR4,1,semi thick
ARPO_InvPla_43,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_85,ARPOInvPla2006Aug30,POTR4,2,open
ARPO_InvPla_4,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_31,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_30,ARPOInvPla2006Aug30,POTR4,2,tree fall area
ARPO_InvPla_1,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_30,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_31,ARPOInvPla2006Aug30,POTR4,3,tree fall area
ARPO_InvPla_99,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_90,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_31,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_31,ARPOInvPla2019Jun24,POTR4,2,
ARPO_InvPla_90,ARPOInvPla2006Aug30,POTR4,3,open
ARPO_InvPla_33,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_34,ARPOInvPla2015Jul7,POTR4,2,
ARPO_InvPla_86,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_36,ARPOInvPla2015Jul7,POTR4,3,
ARPO_InvPla_35,ARPOInvPla2011Aug8,POTR4,2,
ARPO_InvPla_35,ARPOInvPla2015Jul7,POTR4,3,
ARPO_InvPla_36,ARPOInvPla2006Aug30,POTR4,3,partial tree fall area
ARPO_InvPla_9,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_88,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_36,ARPOInvPla2011Aug8,POTR4,3,
ARPO_InvPla_88,ARPOInvPla2015Jul7,POTR4,1,
ARPO_InvPla_34,ARPOInvPla2019Jun24,POTR4,1,
ARPO_InvPla_108,ARPOInvPla2019Jun24,ROMU,1,
ARPO_InvPla_108,ARPOInvPla2015Jul7,ROMU,2,
ARPO_InvPla_106,ARPOInvPla2006Aug30,ROMU,1,open
ARPO_InvPla_20,ARPOInvPla2006Aug30,ROMU,1,open
ARPO_InvPla_29,ARPOInvPla2006Aug30,ROMU,2,
ARPO_InvPla_104,ARPOInvPla2006Aug30,ROPS,2,open
ARPO_InvPla_109,ARPOInvPla2006Aug30,ROPS,3,open
ARPO_InvPla_84,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_106,ARPOInvPla2006Aug30,ROPS,1,open
ARPO_InvPla_106,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_75,ARPOInvPla2019Jun24,ROPS,1,
ARPO_InvPla_108,ARPOInvPla2019Jun24,ROPS,3,
ARPO_InvPla_107,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_106,ARPOInvPla2019Jun24,ROPS,1,
ARPO_InvPla_80,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_108,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_108,ARPOInvPla2006Aug30,ROPS,3,open
ARPO_InvPla_76,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_77,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_108,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_77,ARPOInvPla2019Jun24,ROPS,1,
ARPO_InvPla_61,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_148,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_111,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_36,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_102,ARPOInvPla2006Aug30,ROPS,1,open
ARPO_InvPla_164,ARPOInvPla2011Aug8,ROPS,3,
ARPO_InvPla_61,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_112,ARPOInvPla2006Aug30,ROPS,2,open
ARPO_InvPla_164,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_61,ARPOInvPla2006Aug30,ROPS,3,open
ARPO_InvPla_112,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_21,ARPOInvPla2015Jul7,ROPS,2,
ARPO_InvPla_64,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_31,ARPOInvPla2006Aug30,ROPS,2,tree fall area
ARPO_InvPla_148,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_31,ARPOInvPla2019Jun24,ROPS,1,
ARPO_InvPla_44,ARPOInvPla2015Jul7,ROPS,3,
ARPO_InvPla_44,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_43,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_36,ARPOInvPla2006Aug30,ROPS,3,partial tree fall area
ARPO_InvPla_102,ARPOInvPla2019Jun24,ROPS,2,
ARPO_InvPla_123,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_41,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_123,ARPOInvPla2006Aug30,ROPS,2,open woods
ARPO_InvPla_36,ARPOInvPla2019Jun24,ROPS,2,
ARPO_InvPla_36,ARPOInvPla2015Jul7,ROPS,3,
ARPO_InvPla_55,ARPOInvPla2019Jun24,ROPS,1,
ARPO_InvPla_109,ARPOInvPla2011Aug8,ROPS,4,
ARPO_InvPla_73,ARPOInvPla2015Jul7,ROPS,3,
ARPO_InvPla_61,ARPOInvPla2019Jun24,ROPS,1,Cover class not recorded, but species marked as present on data sheet
ARPO_InvPla_74,ARPOInvPla2006Aug30,ROPS,3,some hardwood regeneration
ARPO_InvPla_66,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_73,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_109,ARPOInvPla2015Jul7,ROPS,4,
ARPO_InvPla_109,ARPOInvPla2019Jun24,ROPS,3,
ARPO_InvPla_74,ARPOInvPla2011Aug8,ROPS,4,
ARPO_InvPla_147,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_147,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_71,ARPOInvPla2019Jun24,ROPS,1,
ARPO_InvPla_71,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_71,ARPOInvPla2011Aug8,ROPS,2,
ARPO_InvPla_74,ARPOInvPla2015Jul7,ROPS,4,
ARPO_InvPla_11,ARPOInvPla2015Jul7,ROPS,1,
ARPO_InvPla_135,ARPOInvPla2019Jun24,RUCR,1,
ARPO_InvPla_131,ARPOInvPla2011Aug8,SOHA,3,
ARPO_InvPla_139,ARPOInvPla2006Aug30,SOHA,5,field surrounded by clear cut
ARPO_InvPla_139,ARPOInvPla2011Aug8,SOHA,7,
ARPO_InvPla_139,ARPOInvPla2015Jul7,SOHA,3,
ARPO_InvPla_136,ARPOInvPla2011Aug8,SOHA,2,
ARPO_InvPla_139,ARPOInvPla2019Jun24,SOHA,2,
ARPO_InvPla_135,ARPOInvPla2011Aug8,SOHA,3,
ARPO_InvPla_129,ARPOInvPla2015Jul7,SOHA,3,
ARPO_InvPla_130,ARPOInvPla2019Jun24,SOHA,1,
ARPO_InvPla_131,ARPOInvPla2019Jun24,SOHA,1,
ARPO_InvPla_140,ARPOInvPla2006Aug30,SOHA,4,field surrounded by woods
ARPO_InvPla_140,ARPOInvPla2011Aug8,SOHA,5,
ARPO_InvPla_140,ARPOInvPla2015Jul7,SOHA,2,
ARPO_InvPla_140,ARPOInvPla2019Jun24,SOHA,2,
ARPO_InvPla_115,ARPOInvPla2015Jul7,SOHA,2,
ARPO_InvPla_129,ARPOInvPla2019Jun24,SOHA,1,
ARPO_InvPla_61,ARPOInvPla2015Jul7,SOHA,2,
ARPO_InvPla_74,ARPOInvPla2011Aug8,SOHA,3,
ARPO_InvPla_74,ARPOInvPla2006Aug30,SOHA,2,some hardwood regeneration
ARPO_InvPla_73,ARPOInvPla2019Jun24,SOHA,2,
ARPO_InvPla_73,ARPOInvPla2015Jul7,SOHA,1,
ARPO_InvPla_109,ARPOInvPla2015Jul7,SOHA,1,
ARPO_InvPla_73,ARPOInvPla2011Aug8,SOHA,3,
ARPO_InvPla_73,ARPOInvPla2006Aug30,SOHA,3,clear cut
ARPO_InvPla_72,ARPOInvPla2015Jul7,SOHA,4,
ARPO_InvPla_11,ARPOInvPla2006Aug30,SOHA,2,thick
ARPO_InvPla_72,ARPOInvPla2011Aug8,SOHA,2,
ARPO_InvPla_72,ARPOInvPla2006Aug30,SOHA,4,open
ARPO_InvPla_63,ARPOInvPla2006Aug30,SOHA,2,partial clear cut
ARPO_InvPla_12,ARPOInvPla2006Aug30,SOHA,2,thick
ARPO_InvPla_115,ARPOInvPla2006Aug30,SOHA,2,open
ARPO_InvPla_115,ARPOInvPla2019Jun24,SOHA,1,
ARPO_InvPla_44,ARPOInvPla2015Jul7,SOHA,1,
ARPO_InvPla_82,ARPOInvPla2019Jun24,SOHA,2,
ARPO_InvPla_74,ARPOInvPla2019Jun24,SOHA,1,
ARPO_InvPla_63,ARPOInvPla2015Jul7,SOHA,1,
ARPO_InvPla_44,ARPOInvPla2019Jun24,SOHA,2,
ARPO_InvPla_135,ARPOInvPla2019Jun24,SOHA,1,
ARPO_InvPla_52,ARPOInvPla2019Jun24,SOHA,1,
ARPO_InvPla_113,ARPOInvPla2015Jul7,SOHA,1,
ARPO_InvPla_113,ARPOInvPla2006Aug30,SOHA,1,open
ARPO_InvPla_72,ARPOInvPla2006Aug30,TOJA,2,open
ARPO_InvPla_74,ARPOInvPla2006Aug30,TOJA,1,some hardwood regeneration
ARPO_InvPla_135,ARPOInvPla2019Jun24,TOJA,1,
ARPO_InvPla_117,ARPOInvPla2019Jun24,TOJA,1,
ARPO_InvPla_129,ARPOInvPla2019Jun24,TOJA,1,
ARPO_InvPla_102,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_102,ARPOInvPla2015Jul7,TYAN,4,
ARPO_InvPla_90,ARPOInvPla2011Aug8,TYAN,3,
ARPO_InvPla_61,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_39,ARPOInvPla2011Aug8,TYAN,5,
ARPO_InvPla_81,ARPOInvPla2006Aug30,TYAN,2,open
ARPO_InvPla_39,ARPOInvPla2015Jul7,TYAN,4,
ARPO_InvPla_40,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_41,ARPOInvPla2006Aug30,TYAN,5,thick
ARPO_InvPla_61,ARPOInvPla2006Aug30,TYAN,3,open
ARPO_InvPla_61,ARPOInvPla2011Aug8,TYAN,3,
ARPO_InvPla_169,ARPOInvPla2019Jun24,TYAN,1,
ARPO_InvPla_104,ARPOInvPla2011Aug8,TYAN,3,
ARPO_InvPla_31,ARPOInvPla2006Aug30,TYAN,5,tree fall area
ARPO_InvPla_39,ARPOInvPla2006Aug30,TYAN,5,open
ARPO_InvPla_90,ARPOInvPla2006Aug30,TYAN,4,open
ARPO_InvPla_81,ARPOInvPla2019Jun24,TYAN,1,
ARPO_InvPla_71,ARPOInvPla2011Aug8,TYAN,3,
ARPO_InvPla_71,ARPOInvPla2015Jul7,TYAN,2,
ARPO_InvPla_71,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_72,ARPOInvPla2006Aug30,TYAN,4,open
ARPO_InvPla_72,ARPOInvPla2011Aug8,TYAN,2,
ARPO_InvPla_61,ARPOInvPla2015Jul7,TYAN,3,
ARPO_InvPla_11,ARPOInvPla2011Aug8,TYAN,5,
ARPO_InvPla_104,ARPOInvPla2015Jul7,TYAN,4,
ARPO_InvPla_104,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_105,ARPOInvPla2011Aug8,TYAN,2,
ARPO_InvPla_105,ARPOInvPla2015Jul7,TYAN,4,
ARPO_InvPla_105,ARPOInvPla2019Jun24,TYAN,1,
ARPO_InvPla_11,ARPOInvPla2006Aug30,TYAN,6,thick
ARPO_InvPla_90,ARPOInvPla2015Jul7,TYAN,3,
ARPO_InvPla_11,ARPOInvPla2015Jul7,TYAN,5,
ARPO_InvPla_110,ARPOInvPla2015Jul7,TYAN,3,
ARPO_InvPla_114,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_90,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_115,ARPOInvPla2015Jul7,TYAN,4,
ARPO_InvPla_110,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_114,ARPOInvPla2015Jul7,TYAN,4,
ARPO_InvPla_111,ARPOInvPla2019Jun24,TYAN,2,
ARPO_InvPla_111,ARPOInvPla2015Jul7,TYAN,2,
ARPO_InvPla_111,ARPOInvPla2011Aug8,TYAN,2,
ARPO_InvPla_115,ARPOInvPla2019Jun24,TYAN,1,
ARPO_InvPla_109,ARPOInvPla2006Aug30,VETH,1,open
ARPO_InvPla_27,ARPOInvPla2015Jul7,VETH,1,
ARPO_InvPla_81,ARPOInvPla2011Aug8,VETH,2,
ARPO_InvPla_81,ARPOInvPla2019Jun24,VIMA,4,
ARPO_InvPla_81,ARPOInvPla2015Jul7,VIMA,3,
ARPO_InvPla_81,ARPOInvPla2011Aug8,VIMA,6,
ARPO_InvPla_81,ARPOInvPla2006Aug30,VIMA,5,open
ARPO_InvPla_80,ARPOInvPla2006Aug30,VIMA,3,open
ARPO_InvPla_69,ARPOInvPla2011Aug8,VIMA,3,
ARPO_InvPla_70,ARPOInvPla2011Aug8,VIMA,3,
ARPO_InvPla_70,ARPOInvPla2015Jul7,VIMA,1,
ARPO_InvPla_70,ARPOInvPla2006Aug30,VIMA,4,thick
ARPO_InvPla_70,ARPOInvPla2019Jun24,VIMA,3,
ARPO_InvPla_80,ARPOInvPla2019Jun24,VIMA,3,
ARPO_InvPla_80,ARPOInvPla2011Aug8,VIMA,4,
ARPO_InvPla_80,ARPOInvPla2015Jul7,VIMA,3,
ARPO_InvPla_81,ARPOInvPla2011Aug8,WISI,3,
ARPO_InvPla_80,ARPOInvPla2011Aug8,WISI,3,
ARPO_InvPla_81,ARPOInvPla2019Jun24,WISI,2,
ARPO_InvPla_80,ARPOInvPla2015Jul7,WISI,1,
ARPO_InvPla_80,ARPOInvPla2019Jun24,WISI,3,
ARPO_InvPla_164,ARPOInvPla2019Jun24,WISI,1,
ARPO_InvPla_163,ARPOInvPla2011Aug8,WISI,2,
ARPO_InvPla_81,ARPOInvPla2015Jul7,WISI,3,
ARPO_InvPla_131,ARPOInvPla2019Jun24,TORIL,1,
CUVA_InvPla_411,CUVAInvPla2016May18,POA-H,3,Compressa?
CUVA_InvPla_382,CUVAInvPla2016May18,POA-H,4,Mowed lawn
CUVA_InvPla_113,CUVAInvPla2016May18,POA-H,4,Mowed lawn
CUVA_InvPla_387,CUVAInvPla2016May18,POA-H,3,Mowed lawn
CUVA_InvPla_228,CUVAInvPla2016May18,POA-H,3,Mowed lawn
CUVA_InvPla_175,CUVAInvPla2016May18,POA-H,4,POA SP= 4; POA SP (MOWED LAWN=4
CUVA_InvPla_335,CUVAInvPla2016May18,POA-H,5,Mowed lawn
CUVA_InvPla_429,CUVAInvPla2016May18,POA-H,4,Mowed lawn
CUVA_InvPla_145,CUVAInvPla2016May18,POA-H,4,Mowed lawn
CUVA_InvPla_273,CUVAInvPla2016May18,POA-H,5,Mowed lawn
