ID,LocationID,PeriodID,CommonName,ScientificName,CoverClass,MidRange
256,ARPO_InvPla_115,ARPOInvPla2019Jun24,eastern baccharis,Baccharis halimifolia,3,30.0
257,ARPO_InvPla_115,ARPOInvPla2015Jul7,eastern baccharis,Baccharis halimifolia,3,30.0
258,ARPO_InvPla_115,ARPOInvPla2006Aug30,eastern baccharis,Baccharis halimifolia,3,30.0
259,ARPO_InvPla_115,ARPOInvPla2006Aug30,common water hyacinth,Eichhornia crassipes,4,75.0
260,ARPO_InvPla_115,ARPOInvPla2019Jun24,common water hyacinth,Eichhornia crassipes,2,5.0
261,ARPO_InvPla_115,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
262,ARPO_InvPla_115,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
263,ARPO_InvPla_115,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
264,ARPO_InvPla_115,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
265,ARPO_InvPla_115,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,1,0.5
266,ARPO_InvPla_115,ARPOInvPla2006Aug30,hardy orange. trifoliate orange,Poncirus trifoliata,3,30.0
267,ARPO_InvPla_115,ARPOInvPla2015Jul7,hardy orange. trifoliate orange,Poncirus trifoliata,1,0.5
268,ARPO_InvPla_115,ARPOInvPla2015Jul7,Johnsongrass,Sorghum halepense,2,5.0
269,ARPO_InvPla_115,ARPOInvPla2006Aug30,Johnsongrass,Sorghum halepense,2,5.0
270,ARPO_InvPla_115,ARPOInvPla2019Jun24,Johnsongrass,Sorghum halepense,1,0.5
271,ARPO_InvPla_115,ARPOInvPla2015Jul7,narrowleaf cattail,Typha angustifolia,4,75.0
272,ARPO_InvPla_115,ARPOInvPla2019Jun24,narrowleaf cattail,Typha angustifolia,1,0.5
273,ARPO_InvPla_116,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
274,ARPO_InvPla_116,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
275,ARPO_InvPla_116,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
276,ARPO_InvPla_117,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
277,ARPO_InvPla_117,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
278,ARPO_InvPla_117,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
279,ARPO_InvPla_117,ARPOInvPla2019Jun24,erect hedgeparsley,Torilis japonica,1,0.5
280,ARPO_InvPla_118,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
281,ARPO_InvPla_118,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
282,ARPO_InvPla_118,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,1,0.5
283,ARPO_InvPla_119,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
284,ARPO_InvPla_12,ARPOInvPla2011Aug8,Bermudagrass,Cynodon dactylon,3,30.0
285,ARPO_InvPla_12,ARPOInvPla2019Jun24,Bermudagrass,Cynodon dactylon,3,30.0
286,ARPO_InvPla_12,ARPOInvPla2011Aug8,barnyardgrass,Echinochloa crus-galli,2,5.0
287,ARPO_InvPla_12,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
288,ARPO_InvPla_12,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
289,ARPO_InvPla_12,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,2,5.0
290,ARPO_InvPla_12,ARPOInvPla2015Jul7,Chinaberrytree,Melia azedarach,2,5.0
291,ARPO_InvPla_12,ARPOInvPla2006Aug30,Johnsongrass,Sorghum halepense,2,5.0
292,ARPO_InvPla_120,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,1,0.5
293,ARPO_InvPla_121,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
294,ARPO_InvPla_121,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
295,ARPO_InvPla_121,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
296,ARPO_InvPla_122,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
297,ARPO_InvPla_122,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
298,ARPO_InvPla_123,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
299,ARPO_InvPla_123,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
300,ARPO_InvPla_123,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
301,ARPO_InvPla_123,ARPOInvPla2015Jul7,black locust,Robinia pseudoacacia,1,0.5
302,ARPO_InvPla_123,ARPOInvPla2006Aug30,black locust,Robinia pseudoacacia,2,5.0
303,ARPO_InvPla_124,ARPOInvPla2006Aug30,alligatorweed,Alternanthera philoxeroides,2,5.0
304,ARPO_InvPla_125,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
305,ARPO_InvPla_125,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
306,ARPO_InvPla_125,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
307,ARPO_InvPla_126,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,1,0.5
308,ARPO_InvPla_127,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
309,ARPO_InvPla_128,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
310,ARPO_InvPla_129,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,4,75.0
311,ARPO_InvPla_129,ARPOInvPla2015Jul7,eastern baccharis,Baccharis halimifolia,2,5.0
312,ARPO_InvPla_129,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,1,0.5
313,ARPO_InvPla_129,ARPOInvPla2019Jun24,Bermudagrass,Cynodon dactylon,1,0.5
314,ARPO_InvPla_129,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
315,ARPO_InvPla_129,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
316,ARPO_InvPla_129,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
317,ARPO_InvPla_129,ARPOInvPla2015Jul7,Johnsongrass,Sorghum halepense,3,30.0
318,ARPO_InvPla_129,ARPOInvPla2019Jun24,Johnsongrass,Sorghum halepense,1,0.5
319,ARPO_InvPla_129,ARPOInvPla2019Jun24,erect hedgeparsley,Torilis japonica,1,0.5
320,ARPO_InvPla_13,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
321,ARPO_InvPla_13,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
322,ARPO_InvPla_130,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,1,0.5
323,ARPO_InvPla_130,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,2,5.0
324,ARPO_InvPla_130,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
325,ARPO_InvPla_130,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
326,ARPO_InvPla_130,ARPOInvPla2019Jun24,Johnsongrass,Sorghum halepense,1,0.5
327,ARPO_InvPla_131,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
328,ARPO_InvPla_131,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
329,ARPO_InvPla_131,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
330,ARPO_InvPla_131,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
331,ARPO_InvPla_131,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
332,ARPO_InvPla_131,ARPOInvPla2011Aug8,Johnsongrass,Sorghum halepense,3,30.0
333,ARPO_InvPla_131,ARPOInvPla2019Jun24,Johnsongrass,Sorghum halepense,1,0.5
334,ARPO_InvPla_131,ARPOInvPla2019Jun24,hedgeparsley,Torilis spp,1,0.5
335,ARPO_InvPla_132,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,2,5.0
336,ARPO_InvPla_132,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,1,0.5
337,ARPO_InvPla_132,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,3,30.0
338,ARPO_InvPla_132,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,4,75.0
339,ARPO_InvPla_132,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
340,ARPO_InvPla_132,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
341,ARPO_InvPla_132,ARPOInvPla2019Jun24,hardy orange. trifoliate orange,Poncirus trifoliata,1,0.5
342,ARPO_InvPla_133,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,2,5.0
343,ARPO_InvPla_133,ARPOInvPla2011Aug8,Chinese privet,Ligustrum sinense,2,5.0
344,ARPO_InvPla_133,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
345,ARPO_InvPla_133,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,4,75.0
346,ARPO_InvPla_133,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
347,ARPO_InvPla_133,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,2,5.0
348,ARPO_InvPla_133,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,3,30.0
349,ARPO_InvPla_134,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,2,5.0
350,ARPO_InvPla_134,ARPOInvPla2019Jun24,osage orange,Maclura pomifera,3,30.0
351,ARPO_InvPla_134,ARPOInvPla2011Aug8,Bermudagrass,Cynodon dactylon,4,75.0
352,ARPO_InvPla_134,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,2,5.0
353,ARPO_InvPla_134,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
354,ARPO_InvPla_134,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
355,ARPO_InvPla_134,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
356,ARPO_InvPla_134,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,3,30.0
357,ARPO_InvPla_134,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
358,ARPO_InvPla_134,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,4,75.0
359,ARPO_InvPla_135,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,1,0.5
360,ARPO_InvPla_135,ARPOInvPla2011Aug8,Bermudagrass,Cynodon dactylon,6,750.0
361,ARPO_InvPla_135,ARPOInvPla2019Jun24,Bermudagrass,Cynodon dactylon,1,0.5
362,ARPO_InvPla_135,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
363,ARPO_InvPla_135,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
364,ARPO_InvPla_135,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
365,ARPO_InvPla_135,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,3,30.0
366,ARPO_InvPla_135,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,3,30.0
367,ARPO_InvPla_135,ARPOInvPla2019Jun24,curly dock,Rumex crispus,1,0.5
368,ARPO_InvPla_135,ARPOInvPla2011Aug8,Johnsongrass,Sorghum halepense,3,30.0
369,ARPO_InvPla_135,ARPOInvPla2019Jun24,Johnsongrass,Sorghum halepense,1,0.5
370,ARPO_InvPla_135,ARPOInvPla2019Jun24,erect hedgeparsley,Torilis japonica,1,0.5
371,ARPO_InvPla_136,ARPOInvPla2019Jun24,eastern baccharis,Baccharis halimifolia,2,5.0
372,ARPO_InvPla_136,ARPOInvPla2011Aug8,Chinese privet,Ligustrum sinense,2,5.0
373,ARPO_InvPla_136,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,3,30.0
374,ARPO_InvPla_136,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
375,ARPO_InvPla_136,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
376,ARPO_InvPla_136,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,4,75.0
377,ARPO_InvPla_136,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,2,5.0
378,ARPO_InvPla_136,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,3,30.0
379,ARPO_InvPla_136,ARPOInvPla2011Aug8,Johnsongrass,Sorghum halepense,2,5.0
380,ARPO_InvPla_137,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,2,5.0
381,ARPO_InvPla_137,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
382,ARPO_InvPla_137,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,2,5.0
383,ARPO_InvPla_137,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
384,ARPO_InvPla_137,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,4,75.0
385,ARPO_InvPla_137,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
386,ARPO_InvPla_138,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,1,0.5
387,ARPO_InvPla_138,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
388,ARPO_InvPla_138,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,4,75.0
389,ARPO_InvPla_138,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
390,ARPO_InvPla_138,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
391,ARPO_InvPla_138,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
392,ARPO_InvPla_139,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,3,30.0
393,ARPO_InvPla_139,ARPOInvPla2015Jul7,bald brome. spiked brome,Bromus racemosus,2,5.0
394,ARPO_InvPla_139,ARPOInvPla2011Aug8,Bermudagrass,Cynodon dactylon,3,30.0
395,ARPO_InvPla_139,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
396,ARPO_InvPla_139,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
397,ARPO_InvPla_139,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,5,300.0
398,ARPO_InvPla_139,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
399,ARPO_InvPla_139,ARPOInvPla2006Aug30,Johnsongrass,Sorghum halepense,5,300.0
400,ARPO_InvPla_139,ARPOInvPla2011Aug8,Johnsongrass,Sorghum halepense,7,3000.0
401,ARPO_InvPla_139,ARPOInvPla2015Jul7,Johnsongrass,Sorghum halepense,3,30.0
402,ARPO_InvPla_139,ARPOInvPla2019Jun24,Johnsongrass,Sorghum halepense,2,5.0
403,ARPO_InvPla_14,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
404,ARPO_InvPla_14,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
405,ARPO_InvPla_14,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
406,ARPO_InvPla_14,ARPOInvPla2019Jun24,hardy orange. trifoliate orange,Poncirus trifoliata,1,0.5
407,ARPO_InvPla_140,ARPOInvPla2019Jun24,bald brome. spiked brome,Bromus racemosus,3,30.0
408,ARPO_InvPla_140,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
409,ARPO_InvPla_140,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
410,ARPO_InvPla_140,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
411,ARPO_InvPla_140,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
412,ARPO_InvPla_140,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
413,ARPO_InvPla_140,ARPOInvPla2006Aug30,Johnsongrass,Sorghum halepense,4,75.0
414,ARPO_InvPla_140,ARPOInvPla2011Aug8,Johnsongrass,Sorghum halepense,5,300.0
415,ARPO_InvPla_140,ARPOInvPla2015Jul7,Johnsongrass,Sorghum halepense,2,5.0
416,ARPO_InvPla_140,ARPOInvPla2019Jun24,Johnsongrass,Sorghum halepense,2,5.0
417,ARPO_InvPla_141,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,3,30.0
418,ARPO_InvPla_141,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
419,ARPO_InvPla_141,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
420,ARPO_InvPla_141,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,2,5.0
421,ARPO_InvPla_141,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
422,ARPO_InvPla_141,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
423,ARPO_InvPla_141,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
424,ARPO_InvPla_142,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
425,ARPO_InvPla_142,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
426,ARPO_InvPla_143,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
427,ARPO_InvPla_144,ARPOInvPla2019Jun24,eastern baccharis,Baccharis halimifolia,2,5.0
428,ARPO_InvPla_144,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,2,5.0
429,ARPO_InvPla_144,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
430,ARPO_InvPla_144,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
431,ARPO_InvPla_145,ARPOInvPla2006Aug30,alligatorweed,Alternanthera philoxeroides,2,5.0
432,ARPO_InvPla_145,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
433,ARPO_InvPla_146,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,1,0.5
434,ARPO_InvPla_146,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
435,ARPO_InvPla_146,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
436,ARPO_InvPla_147,ARPOInvPla2011Aug8,Bermudagrass,Cynodon dactylon,4,75.0
437,ARPO_InvPla_147,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
438,ARPO_InvPla_147,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,2,5.0
439,ARPO_InvPla_147,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
440,ARPO_InvPla_147,ARPOInvPla2011Aug8,black locust,Robinia pseudoacacia,2,5.0
441,ARPO_InvPla_147,ARPOInvPla2015Jul7,black locust,Robinia pseudoacacia,1,0.5
442,ARPO_InvPla_148,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
443,ARPO_InvPla_148,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,4,75.0
444,ARPO_InvPla_148,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
445,ARPO_InvPla_148,ARPOInvPla2011Aug8,black locust,Robinia pseudoacacia,2,5.0
446,ARPO_InvPla_148,ARPOInvPla2015Jul7,black locust,Robinia pseudoacacia,1,0.5
447,ARPO_InvPla_149,ARPOInvPla2006Aug30,osage orange,Maclura pomifera,3,30.0
448,ARPO_InvPla_149,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,2,5.0
449,ARPO_InvPla_149,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
450,ARPO_InvPla_15,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
451,ARPO_InvPla_15,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,1,0.5
452,ARPO_InvPla_15,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
453,ARPO_InvPla_15,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
454,ARPO_InvPla_15,ARPOInvPla2011Aug8,hardy orange. trifoliate orange,Poncirus trifoliata,2,5.0
455,ARPO_InvPla_15,ARPOInvPla2015Jul7,hardy orange. trifoliate orange,Poncirus trifoliata,1,0.5
456,ARPO_InvPla_150,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
457,ARPO_InvPla_152,ARPOInvPla2019Jun24,alligatorweed,Alternanthera philoxeroides,2,5.0
458,ARPO_InvPla_153,ARPOInvPla2011Aug8,alligatorweed,Alternanthera philoxeroides,2,5.0
459,ARPO_InvPla_153,ARPOInvPla2006Aug30,alligatorweed,Alternanthera philoxeroides,2,5.0
460,ARPO_InvPla_153,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
461,ARPO_InvPla_153,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
462,ARPO_InvPla_153,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,1,0.5
463,ARPO_InvPla_153,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
464,ARPO_InvPla_154,ARPOInvPla2015Jul7,alligatorweed,Alternanthera philoxeroides,1,0.5
465,ARPO_InvPla_154,ARPOInvPla2019Jun24,alligatorweed,Alternanthera philoxeroides,2,5.0
466,ARPO_InvPla_154,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
467,ARPO_InvPla_154,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,3,30.0
468,ARPO_InvPla_155,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
469,ARPO_InvPla_155,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
470,ARPO_InvPla_155,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
471,ARPO_InvPla_156,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
472,ARPO_InvPla_156,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,2,5.0
473,ARPO_InvPla_156,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
474,ARPO_InvPla_157,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
475,ARPO_InvPla_158,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
476,ARPO_InvPla_16,ARPOInvPla2019Jun24,Chinese privet,Ligustrum sinense,1,0.5
477,ARPO_InvPla_16,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,1,0.5
478,ARPO_InvPla_16,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
479,ARPO_InvPla_16,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
480,ARPO_InvPla_16,ARPOInvPla2006Aug30,hardy orange. trifoliate orange,Poncirus trifoliata,2,5.0
481,ARPO_InvPla_16,ARPOInvPla2011Aug8,hardy orange. trifoliate orange,Poncirus trifoliata,2,5.0
482,ARPO_InvPla_16,ARPOInvPla2015Jul7,hardy orange. trifoliate orange,Poncirus trifoliata,2,5.0
483,ARPO_InvPla_16,ARPOInvPla2019Jun24,hardy orange. trifoliate orange,Poncirus trifoliata,2,5.0
484,ARPO_InvPla_160,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
485,ARPO_InvPla_161,ARPOInvPla2006Aug30,Chinese privet,Ligustrum sinense,1,0.5
486,ARPO_InvPla_161,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,1,0.5
487,ARPO_InvPla_161,ARPOInvPla2019Jun24,Chinaberrytree,Melia azedarach,1,0.5
488,ARPO_InvPla_162,ARPOInvPla2011Aug8,alligatorweed,Alternanthera philoxeroides,5,300.0
489,ARPO_InvPla_162,ARPOInvPla2015Jul7,alligatorweed,Alternanthera philoxeroides,4,75.0
490,ARPO_InvPla_162,ARPOInvPla2006Aug30,alligatorweed,Alternanthera philoxeroides,2,5.0
491,ARPO_InvPla_162,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
492,ARPO_InvPla_162,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
493,ARPO_InvPla_162,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,1,0.5
494,ARPO_InvPla_162,ARPOInvPla2015Jul7,Chinaberrytree,Melia azedarach,1,0.5
495,ARPO_InvPla_163,ARPOInvPla2015Jul7,alligatorweed,Alternanthera philoxeroides,2,5.0
496,ARPO_InvPla_163,ARPOInvPla2006Aug30,alligatorweed,Alternanthera philoxeroides,2,5.0
497,ARPO_InvPla_163,ARPOInvPla2019Jun24,alligatorweed,Alternanthera philoxeroides,1,0.5
498,ARPO_InvPla_163,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
499,ARPO_InvPla_163,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
500,ARPO_InvPla_163,ARPOInvPla2015Jul7,Japanese honeysuckle,Lonicera japonica,1,0.5
501,ARPO_InvPla_163,ARPOInvPla2011Aug8,Chinese wisteria,Wisteria sinensis,2,5.0
502,ARPO_InvPla_164,ARPOInvPla2019Jun24,Japanese honeysuckle,Lonicera japonica,1,0.5
503,ARPO_InvPla_164,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
504,ARPO_InvPla_164,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
505,ARPO_InvPla_164,ARPOInvPla2011Aug8,black locust,Robinia pseudoacacia,3,30.0
506,ARPO_InvPla_164,ARPOInvPla2015Jul7,black locust,Robinia pseudoacacia,1,0.5
507,ARPO_InvPla_164,ARPOInvPla2019Jun24,Chinese wisteria,Wisteria sinensis,1,0.5
508,ARPO_InvPla_165,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
509,ARPO_InvPla_166,ARPOInvPla2015Jul7,Chinese privet,Ligustrum sinense,2,5.0
510,ARPO_InvPla_166,ARPOInvPla2006Aug30,Japanese honeysuckle,Lonicera japonica,2,5.0
511,ARPO_InvPla_166,ARPOInvPla2011Aug8,Japanese honeysuckle,Lonicera japonica,3,30.0
512,ARPO_InvPla_166,ARPOInvPla2015Jul7,Chinaberrytree,Melia azedarach,1,0.5
